Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
3287,2684277,338373.0,1929,1,100,41.2,2.6,0.4,15.0,40.782336,-73.97242299999999,7.0,165.0,6.826978968954849,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,2638811,81804.0,1923,1,100,60.8,3.2,,41.69,40.847376,-73.93972600000001,12.0,255.0,5.3748153375207615,3.7302612918927056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,2638799,55800.0,1929,1,100,94.5,5.4,0.8,32.28,40.717939,-74.010559,1.0,39.0,5.4169888962655355,3.474447843401748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8086,3529484,144463.0,2009,1,100,41.5,5.7,0.2,52.82,40.876987,-73.87321,7.0,42902.0,5.119190700650601,3.9668899068689862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12824,4952174,133542.0,1973,1,100,122.9,5.7,1.1,,,,,,6.641051612915548,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,2670666,91617.0,1928,1,100,57.0,3.8,0.0,,40.757809,-73.961713,6.0,10601.0,2.509599262378372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10615,2813969,54826.0,1928,1,100,83.4,,,114.95,40.647282,-73.96019799999999,14.0,51002.0,5.508578292031233,4.74449725120919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,4413234,103659.0,2006,1,100,54.0,5.2,0.4,42.95,40.798609,-73.953307,10.0,216.0,5.336094730882067,3.7600366484302645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,4994396,756400.0,1966,1,95,24.4,5.8,0.0,,40.820534,-73.936144,10.0,236.0,5.116795489924646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13130,2816110,66500.0,1967,1,100,35.6,3.4,0.3,1.31,,,,,4.401829261970061,0.2700271372130602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8059,2609529,56500.0,1926,1,100,108.0,7.3,0.8,78.71,40.881313,-73.878395,7.0,431.0,5.540086381985411,4.3657702121543585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12333,2680912,73600.0,1956,1,100,76.5,4.2,0.7,41.07,,,,,5.4480296397763635,3.7152779279684673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10583,3528141,176270.0,1927,1,100,67.2,4.4,0.6,,40.652581,-73.951074,17.0,820.0,6.1812581187406375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,4518118,100000.0,1883,1,100,73.5,11.4,,25.19,40.710531,-74.007441,1.0,1501.0,5.504518197131935,3.226447090364519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,2679689,351608.0,2008,1,100,64.1,11.5,0.3,41.97,40.743756,-73.992739,4.0,91.0,6.122931309850288,3.7369550773454994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11767,3112104,94128.0,1939,1,100,67.9,3.7,0.5,33.79,40.621294,-73.93969200000001,18.0,738.0,5.64119759946458,3.5201649007261984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,2383146,92697.0,1952,1,100,70.7,5.1,0.0,37.36,40.749505,-73.981211,6.0,82.0,5.88638177065483,3.620600613360642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11460,2669742,90000.0,1962,1,100,104.3,4.5,0.9,81.84,40.607076,-73.95984399999999,15.0,554.0,6.063552623502236,4.404766121643371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,2738341,66016.0,1964,1,100,176.0,19.8,1.1,101.41,40.76045,-73.993416,4.0,121.0,5.72652196162569,4.619171705623905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083,2669860,73095.0,1925,1,100,62.3,3.6,0.0,24.07,40.753917,-73.964285,6.0,8603.0,5.891091572961195,3.1809662517949806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8706,2734604,112390.0,1983,1,100,81.7,6.4,0.6,38.67,40.877629,-73.91905,8.0,29302.0,5.612397912854348,3.6550641056192057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,4039184,72845.0,1939,1,100,63.5,5.2,0.5,,40.761485,-73.97640600000001,5.0,104.0,5.474369310328396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,4346736,55120.0,1918,1,100,54.7,1.0,0.2,26.55,40.78314,-73.972275,7.0,165.0,5.210032451680465,3.279029747687948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,5833761,58538.0,1914,1,100,145.1,9.8,1.1,,40.756142,-73.981245,5.0,96.0,5.843834230103957,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,2290301,1835280.0,1976,1,100,129.0,16.6,,17.73,40.758019,-73.969174,6.0,100.0,,2.8752581200861167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,5794327,67880.0,1900,1,100,79.5,5.8,0.6,,40.761922,-73.960289,8.0,110.0,5.360822571899434,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,2957222,256810.0,1987,1,100,117.9,12.7,0.0,44.09,40.778674,-73.953613,8.0,14602.0,6.9541616517962925,3.7862329993698465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10342,3104841,96150.0,1967,1,100,6.2,0.0,0.1,3.83,40.660141,-73.87333100000001,5.0,1078.0,3.4339872044851463,1.3428648031925547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12975,4408019,103226.0,1951,1,100,87.1,4.8,0.7,,,,,,6.050676406739828,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,2729761,133851.0,2003,1,100,83.7,13.3,0.4,26.9,40.761389,-73.966173,8.0,110.0,5.675040005790547,3.292126286607793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,2748107,133860.0,1920,1,100,41.7,2.7,0.0,62.89,40.762369,-73.958794,8.0,116.0,5.913232698838408,4.141387168555412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14129,2800705,65976.0,1938,1,100,102.4,5.3,0.9,,,,,,5.689345426858432,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,4029057,66222.0,1926,1,100,92.3,2.9,0.1,,40.674935,-73.94515200000001,8.0,341.0,6.109914027307526,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6505,2810866,76000.0,2005,1,100,72.9,5.1,0.6,51.8,40.821363,-73.912258,1.0,69.0,5.538907831465967,3.9473901492654373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12090,3323163,70590.0,1929,1,100,85.2,0.8,0.1,7.56,,,,,6.0579542883768145,2.0228711901914416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,4038643,155906.0,1938,1,100,62.9,3.8,0.5,27.24,40.78983,-73.977176,7.0,175.0,6.018349875889364,3.3046864812813115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7719,5871962,107195.0,1924,1,100,68.2,4.2,0.6,,40.869984,-73.90315799999999,8.0,26701.0,5.749074463847908,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5496,4412324,109845.0,1924,1,100,99.9,5.8,0.8,,40.803044,-73.96788199999999,7.0,195.0,6.212405674866992,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10715,5802579,76416.0,1962,1,100,71.7,4.0,0.6,,40.640357,-73.952329,17.0,790.0,5.479805242593414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,3529572,504238.0,1965,1,100,114.0,7.4,0.9,,40.763292,-73.961035,8.0,110.0,7.551344500693738,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7255,2801597,70200.0,1990,1,100,97.9,5.8,0.8,147.78,40.850393,-73.918588,5.0,21501.0,5.563370320939456,4.995724681360501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6643,5869004,70000.0,1927,1,90,106.1,3.5,1.0,,40.836282,-73.91798,4.0,197.0,5.8519150821578965,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2919967,101800.0,1940,1,100,65.6,4.4,0.4,,40.730833,-73.98549200000001,3.0,40.0,4.545420181582317,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758,4398327,71091.0,1937,1,100,111.7,7.2,0.9,68.56,40.885501,-73.901645,8.0,285.0,5.8188952817567055,4.227709274289524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10357,3070215,61600.0,1929,1,100,83.4,6.1,0.6,71.27,40.662331,-73.921485,17.0,892.0,5.361761539104571,4.266475481513779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,4880671,62567.0,2003,1,100,61.2,8.6,0.3,20.09,40.718161,-73.998918,2.0,41.0,4.4953553199808844,3.000222178826843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4808,4407793,68569.0,1928,1,100,98.4,5.1,0.0,24.04,40.779002,-73.958051,8.0,14801.0,6.081533744196849,3.179719109667007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,2800285,179472.0,1925,1,100,72.0,15.3,0.1,23.32,40.747414,-73.98531899999999,5.0,76.0,5.241217774507464,3.1493113614822916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11733,2677120,54000.0,1941,1,100,58.4,,,0.0,40.629082,-73.948176,14.0,774.0,5.0826458300725275,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11368,2658614,50658.0,1931,1,100,72.8,2.6,0.7,,40.619177,-73.956393,14.0,538.0,5.14049328135447,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9050,2797806,54000.0,1985,1,100,52.4,2.6,0.5,32.05,40.695643,-73.99466600000001,2.0,501.0,4.932313327320786,3.467297183366679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,4039174,111227.0,1912,1,100,94.5,8.1,0.3,29.48,40.746566,-73.98382099999999,5.0,74.0,6.160363083569796,3.383712067321136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,4040798,179844.0,1950,1,100,69.6,4.4,0.1,28.67,40.789553000000005,-73.979466,7.0,171.0,5.622572419230658,3.3558512798952784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,3512774,67500.0,1921,1,100,126.8,33.7,0.1,11.65,40.730268,-74.00739300000001,2.0,69.0,3.7495040759303713,2.4553061800117097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583,2677890,85680.0,1955,1,100,67.7,4.8,0.5,30.84,40.585692,-73.961488,13.0,370.0,5.462983988103271,3.4288125486951286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13576,4414595,56903.0,2006,1,100,125.9,18.0,0.7,,,,,,5.011301738639416,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3054453,192939.0,1924,1,100,93.6,9.9,0.5,,40.911797,-73.90700799999999,8.0,309.0,6.551223181983152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4751,2669756,184263.0,1926,1,100,66.4,5.2,0.5,24.16,40.785743,-73.956902,8.0,16001.0,6.218400896660888,3.184698373066614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9961,2809492,80585.0,1983,1,100,31.0,7.4,0.1,,40.727388,-73.935909,1.0,589.0,3.1780538303479458,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10482,4896925,69768.0,1955,1,100,76.3,3.4,0.7,,40.657581,-73.95460899999999,9.0,802.0,5.627980761239919,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3692,4401809,1150564.0,1928,1,100,71.3,9.5,0.0,18.77,40.752612,-73.978853,5.0,82.0,4.823502180305079,2.9322598505984176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,2657266,383166.0,1992,1,100,194.1,7.0,1.2,,40.711453000000006,-74.010504,1.0,13.0,7.728239708003278,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2271551,158540.0,1975,1,100,119.3,18.2,0.6,16.13,40.690205,-73.96226800000001,2.0,193.0,5.792098555704769,2.7806808921371173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14575,2735030,87926.0,1950,1,100,50.0,2.6,0.4,,,,,,5.768008446955473,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,4495647,137500.0,1990,1,100,35.8,8.7,0.1,66.07,40.717849,-74.003182,1.0,31.0,3.6712245188752153,4.190714786041794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11569,4039527,50400.0,1957,1,100,71.1,4.6,0.6,44.05,40.590931,-73.966655,15.0,37401.0,5.004617221770693,3.7853253523821886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,2715817,67409.0,1930,1,100,88.2,14.4,0.4,,40.732451,-74.000401,2.0,65.0,4.943782987108415,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,4046525,102912.0,2003,1,100,79.7,7.5,0.6,43.75,40.807301,-73.95327900000001,10.0,257.0,5.663307642090483,3.7784916128036232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,3095105,75594.0,1929,1,100,95.1,5.2,0.1,,40.840792,-73.91401,4.0,223.0,6.210800860079238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7090,5857264,52800.0,1936,1,100,101.6,5.9,0.9,157.54,40.849452,-73.9081,5.0,23301.0,5.420977379283924,5.059679394275178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,4800477,214780.0,1928,1,80,75.7,13.3,0.3,11.59,,,,,5.850764665004847,2.4501426573516603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,2808077,179142.0,1925,1,100,101.3,13.0,0.1,78.45,40.748607,-73.978104,6.0,80.0,6.627247410278357,4.362461479179042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311,4041418,59692.0,2007,1,100,27.3,1.8,0.2,,40.604473,-73.974795,11.0,412.0,4.416428061391214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7837,5038255,51594.0,1927,1,100,93.9,0.7,1.0,,40.863125,-73.890916,7.0,39901.0,5.572534188046247,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570,2551614,80009.0,1958,1,100,86.8,5.8,0.0,,40.829448,-73.918419,4.0,18302.0,5.961778236737621,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12076,2797929,53000.0,1927,1,100,97.7,5.1,0.9,,,,,,5.41610040220442,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8173,3269943,70500.0,1939,1,100,105.9,4.3,0.9,,40.825924,-73.877589,9.0,5001.0,5.831882477283517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520,2815341,51040.0,1929,1,100,75.8,3.2,0.6,,40.870179,-73.865262,12.0,338.0,5.220355825078324,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10946,3427967,73327.0,1940,1,100,55.7,0.3,0.6,36.23,40.637199,-73.998714,12.0,220.0,5.514234872770507,3.5898875049069856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
